4B05B763-B899-45A1-8C31-8CEEC778DD4A#appfire#BUSINESS Service#appfire#1,2,-1,-1#appfire#3#appfire#3000#appfire#1#appfire#1#appfire#6BE6DB6D-9D38-4A34-8DE5-68F3A79FF98C#appfire#2016-01-18 15:22:30.0#appfire#6BE6DB6D-9D38-4A34-8DE5-68F3A79FF98C#appfire#2016-01-18 15:22:30.0#appfire#1
79BBC24D-BAEB-4719-AB61-8D858439D44E#appfire#Repository/Database Operations#appfire#1,2,-1,-1#appfire#3#appfire#2000#appfire#1#appfire#1#appfire#6BE6DB6D-9D38-4A34-8DE5-68F3A79FF98C#appfire#2016-01-18 15:22:30.0#appfire#6BE6DB6D-9D38-4A34-8DE5-68F3A79FF98C#appfire#2016-01-18 15:22:30.0#appfire#1
84358B71-D79A-466C-802F-4091CDD582CB#appfire#RESTful SERVICES#appfire#1,2,-1,-1#appfire#3#appfire#1000#appfire#1#appfire#1#appfire#6BE6DB6D-9D38-4A34-8DE5-68F3A79FF98C#appfire#2016-01-18 15:22:30.0#appfire#6BE6DB6D-9D38-4A34-8DE5-68F3A79FF98C#appfire#2016-01-18 15:22:30.0#appfire#1
ADFBAA26-F7D6-4E61-8621-88CFA2FB6184#appfire#Health#appfire#1,2,-1,-1#appfire#3#appfire#5000#appfire#1#appfire#1#appfire#6BE6DB6D-9D38-4A34-8DE5-68F3A79FF98C#appfire#2016-01-18 15:22:30.0#appfire#6BE6DB6D-9D38-4A34-8DE5-68F3A79FF98C#appfire#2016-01-18 15:22:30.0#appfire#1
B997ED73-7DE8-4D5C-976C-474D2397DF60#appfire#Security#appfire#1,2,-1,-1#appfire#3#appfire#4000#appfire#1#appfire#1#appfire#6BE6DB6D-9D38-4A34-8DE5-68F3A79FF98C#appfire#2016-01-18 15:22:30.0#appfire#6BE6DB6D-9D38-4A34-8DE5-68F3A79FF98C#appfire#2016-01-18 15:22:30.0#appfire#1
